40.08727715,-88.24126128,220.98923,221.06056,221.07642,221.12662,221.07906,221.12662,221.06056,221.03677,220.97601,220.97601
40.08739264,-88.24121021,220.97601,220.97601,221.00508,221.06056,221.02621,220.97601,220.97601,220.97601,220.97601,220.97601
40.08737455,-88.24116889,220.97601,220.97601,220.97601,220.97601,220.97601,220.97601,220.97601,220.97601,221.02885,221.06056
40.08735355,-88.24116275,221.11604,221.08963,221.1187,221.14511,221.08434,221.06056,221.06056,221.06056,221.12662,221.07642
40.087335,-88.24113792,221.06056,221.06056,221.06056,221.13455,221.07114,221.13719,221.14511,221.22438,221.22966,221.31158
40.0873196,-88.24110532,221.31422,221.31422,221.31422,221.31422,221.31422,221.31422,221.30893,221.22966,221.22966,221.24023
40.08732365,-88.24105839,221.30365,221.24287,221.31422,221.31422,221.31422,221.31422,221.29308,221.22966,221.22966,221.22966
40.08731935,-88.24102829,221.22966,221.22966,221.22966,221.19795,221.14511,221.14511,221.10812,221.09755,221.18211,221.22966
40.08731621,-88.24100757,221.22966,221.22966,221.22966,221.22966,221.22966,221.22966,221.22966,221.17946,221.19795,221.22966
40.08731621,-88.24100757,221.22966,221.17418,221.14511,221.08699,221.06056,221.06056,221.06056,221.06056,221.06056,221.06056
40.08731357,-88.24099457,221.06056,221.06056,221.13455,221.14511,221.14511,221.14511,221.14511,221.22438,221.31158,221.39877
40.08726814,-88.24101207,221.40141,221.48596,221.40141,221.40141,221.39613,221.31422,221.31422,221.31422,221.30629,221.22966
40.08720176,-88.24100508,221.21646,221.14511,221.12926,221.06056,221.06056,221.06056,221.03677,220.97601,220.97601,220.97601
40.08714608,-88.2409878,220.97601,220.97601,220.97601,220.9443,220.92316,220.94167,220.88881,220.88881,220.85182,220.80426
40.08710715,-88.2409658,220.76198,220.67743,220.59024,220.54796,220.54796,220.54796,220.54796,220.54796,220.54796,220.49512
40.08707539,-88.24091137,220.40791,220.37886,220.37886,220.43962,220.46341,220.46341,220.46341,220.46341,220.46341,220.46341
40.08708042,-88.24081537,220.46341,220.46341,220.46341,220.46341,220.46341,220.46341,220.46341,220.46341,220.3815,220.37886
40.08711763,-88.24071748,220.37886,220.46341,220.3762,220.2943,220.2943,220.2943,220.2943,220.30223,220.36829,220.2943
40.08716049,-88.24064562,220.2943,220.27844,220.20975,220.20975,220.20975,220.20975,220.23088,220.27052,220.20975,220.20975
40.08722116,-88.24063054,220.23618,220.2943,220.2943,220.326,220.37886,220.41321,220.46341,220.46341,220.50304,220.54796
40.08728849,-88.24066636,220.59024,220.6325,220.67743,220.71971,220.71971,220.76727,220.80426,220.85446,220.88881,220.88881
40.087412,-88.24071844,220.88881,220.94695,221.0315,221.1187,221.20589,221.22966,221.29308,221.38028,221.46747,221.55467
40.08755265,-88.24072336,221.63922,221.8691,221.91138,221.98535,222.14653,222.2443,222.3315,222.41605,222.50325,222.59044
40.08772715,-88.24072497,222.67763,222.67763,222.76747,223.02113,223.11096,223.28008,223.36726,223.44653,223.44653,223.4571
40.08791833,-88.24073645,223.53108,223.51788,223.44653,223.46239,223.54959,223.63414,223.72133,223.82967,223.98027,224.01727
40.08812196,-88.24072944,223.9565,223.98557,224.07275,224.22072,224.47966,224.67255,224.82845,225.05304,225.14816,225.18779
40.08832991,-88.24073666,225.19572,225.19043,225.19043,225.19572,225.28027,225.41502,225.68718,225.8827,226.02011,226.14165
40.08857535,-88.24073903,226.33719,226.48251,226.51422,226.63048,226.68332,226.7441,226.7071,226.74937,226.9,227.07437
40.08882559,-88.24074566,226.97133,226.86829,226.78108,226.84186,226.92905,227.01625,227.1008,227.26726,227.44165,227.6134
40.08920184,-88.24073918,227.62132,227.62132,227.70589,227.62396,227.79836,227.97275,228.15506,228.50385,228.82356,228.92133
40.08945175,-88.24073543,229.04552,228.86055,228.59897,228.37173,228.30304,228.30304,228.28189,228.23962,228.30304,228.35324
40.08970045,-88.24073179,228.49857,228.61482,228.7575,228.90547,229.19876,229.47885,229.5819,229.51056,229.33617,229.12479
40.0898235,-88.24073195,228.90547,228.73108,228.51442,228.30038,228.17091,228.13129,228.03616,227.96217,227.90933,227.87762
40.09005707,-88.24073451,227.87762,227.87762,227.93312,228.02031,228.04674,227.98596,227.89877,227.81157,227.72702,227.77194
40.09026598,-88.24076206,227.92783,228.03088,228.11807,228.13129,228.13129,228.13129,228.13129,228.13129,228.13129,228.05202
40.09054405,-88.24077022,227.88292,227.71117,227.62132,227.62132,227.62132,227.62132,227.61604,227.52885,227.44165,227.36502
40.09065122,-88.24077878,227.35446,227.26726,227.18007,227.10873,227.07703,226.90263,226.74937,226.66219,226.57498,226.51422
40.09070701,-88.24076289,226.4878,226.45345,226.48515,226.39795,226.34247,226.31076,226.28963,226.34247,226.34247,226.34247
40.09077252,-88.24076219,226.34247,226.34247,226.34247,226.34247,226.38739,226.5195,226.64633,226.73088,226.76787,226.76787
40.09086265,-88.24075281,226.87357,227.04796,227.22235,227.39409,227.56848,227.62132,227.74287,227.91727,228.089,228.19734
40.09100538,-88.24074585,228.3506,228.59369,228.85263,229.04288,229.21461,229.463,229.57132,229.73515,229.751,229.67438
40.09116693,-88.24074992,229.66644,229.50262,229.4128,229.32559,229.32559,229.32031,229.15913,229.24632,229.34673,229.58983
40.09137603,-88.24073152,229.68494,229.82498,229.751,229.7642,229.85141,229.9386,230.0258,230.09186,230.07336,230.05222
40.09157934,-88.24073642,230.20284,230.2636,230.29002,230.40364,230.54897,230.63617,230.75243,230.99287,231.37335,231.664
