40.114387,-88.2291924,221.89552,221.94836,221.98271,221.98271,221.98271,221.98271,222.04085,222.1254,222.15182,222.15182
40.11455572,-88.22898816,222.15182,222.21788,222.17032,222.15182,222.15182,222.22316,222.23637,222.23637,222.313,222.32092
40.11455572,-88.22898816,222.32092,222.32092,222.32092,222.24165,222.23637,222.32092,222.23637,222.23637,222.23637,222.23637
40.1145359,-88.22899084,222.23637,222.23637,222.22844,222.15182,222.15182,222.15182,222.15182,222.15182,222.15182,222.13333
40.11443726,-88.22898305,222.04613,222.00386,222.08841,222.15182,222.15182,222.17824,222.23637,222.23637,222.23637,222.26808
40.11419796,-88.22898396,222.32092,222.32092,222.32092,222.32092,222.28394,222.23637,222.27866,222.27866,222.19145,222.15182
40.1140955,-88.22897444,222.10426,222.01971,221.98271,222.03291,222.06726,222.06726,222.12276,222.15182,222.20995,222.17824
40.11392008,-88.22903206,222.15182,222.21524,222.30243,222.32092,222.32092,222.32092,222.32092,222.32092,222.24959,222.23637
40.11380332,-88.22902313,222.23637,222.23637,222.15974,222.15182,222.15182,222.15182,222.15182,222.23637,222.23637,222.15182
40.11364664,-88.22902553,222.15182,222.15182,222.15182,222.15182,222.15182,222.15182,222.15182,222.15182,222.15182,222.13597
40.11347803,-88.2290274,222.04877,221.98271,221.98271,221.98271,221.95894,221.9193,221.9563,221.92459,221.95364,221.89552
40.11330847,-88.2290067,221.89552,221.86382,221.81097,221.77661,221.72641,221.72641,221.72641,221.72641,221.72641,221.6815
40.11315717,-88.22900277,221.59694,221.55467,221.55467,221.60487,221.58902,221.55467,221.50182,221.47011,221.41463,221.32744
40.11303005,-88.22900261,221.24023,221.15305,221.12926,221.06584,220.97865,220.95752,220.89145,220.80426,220.71707,220.77519
40.11291269,-88.22901147,220.7884,220.7884,220.71178,220.70386,220.62459,220.61931,220.69856,220.62195,220.53474,220.5321
40.11284206,-88.22901767,220.5321,220.44756,220.44492,220.363,220.35507,220.2758,220.26788,220.18068,220.09349,220.00894
40.11281219,-88.22900701,219.93759,219.92174,219.8504,219.8504,219.87154,219.93759,219.95874,220.02214,220.04857,220.08028
40.11283287,-88.22898965,220.04857,220.1067,220.1067,220.1067,220.07236,220.02214,220.05914,220.1067,220.1067,220.1067
40.11284024,-88.22897784,220.1067,220.15163,220.19125,220.14369,220.15427,220.19125,220.19125,220.2441,220.2758,220.3313
