40.087202366542002,-88.2410292,221.1609344482422
40.087618320459939,-88.240545749687286,221.8149871826172
40.087979303645,-88.240853290000004,222.5223541259766
40.088206311144226,-88.240735820642243,222.9543914794922
40.087208919804446,-88.241364217730592,223.1544342041016
40.088467250195556,-88.240439946896061,223.6388244628906
40.088769823391225,-88.240844590632634,223.6600341796875
40.088640590097775,-88.240939532081015,224.0935211181641
40.088961984906497,-88.240922246292456,224.5482177734375
40.089118649812995,-88.240443796410943,225.0535583496094
40.089641353391229,-88.240824271561834,225.7184600830078
40.089417114431434,-88.240949823730276,226.2118225097656
40.090162110842506,-88.240615488042309,226.2180023193359
40.090163340065189,-88.240874847241798,226.7238311767578
40.089810304436448,-88.24094876605885,226.9004821777344
40.090421615474334,-88.24088969538073,227.2680053710938
40.090545906729005,-88.240752549999996,227.1637268066406
40.090332384148347,-88.240904594091603,227.2674865722656
40.090599539934814,-88.240859228048606,227.5887145996094
40.090673644906502,-88.240924760128379,228.2517395019531
40.090985826916004,-88.240792080000006,228.2711181640625
40.090969874431437,-88.24099303831467,228.8783721923828
40.09115402641163,-88.240907843022754,229.2130126953125
40.091601025474333,-88.240643322351062,230.2338104248047
40.091707664148345,-88.240915646949261,230.9463958740234
40.091780960097779,-88.24095027980988,230.9746551513672
40.091728890382562,-88.24098128517754,230.9500579833984
40.091538620065187,-88.24088589949838,230.5728454589844
40.091376109812998,-88.241079303707508,230.1614685058594
40.093205591144226,-88.240758135262624,230.4083709716797
40.091883266934737,-88.241052719130593,230.6903533935547
40.093468825563555,-88.240896954317563,231.0317687988281
40.093404860097777,-88.24091943619301,231.0426788330078
40.093335049540059,-88.240736599971569,230.8314208984375
40.091271619934815,-88.240658120848622,229.4879760742188
40.090766120459939,-88.24040009348569,227.7405090332031
40.090411156542004,-88.240752549999996,226.8403930664062
40.090514870032592,-88.240696711079309,227.0813446044922
40.090570146608776,-88.240844792916505,227.358154296875
40.09424085801453,-88.241544381697082,227.6887969970703
40.094815060374003,-88.241369849999998,227.5974426269531
40.094690913588373,-88.2415078996072,227.7806701660156
40.090917616916002,-88.240750439999999,228.0214080810547
40.090939100032593,-88.240731700731274,228.0765228271484
40.095290980187002,-88.241084399950708,227.1801147460938
40.090585217221367,-88.240459186686522,227.0056915283203
40.090108637264116,-88.240795593055594,226.2380523681641
40.090062903205812,-88.240832190331204,226.2513275146484
40.089420419625995,-88.24075182,225.281982421875
40.089442309540061,-88.241102039990395,224.7444610595703
40.089200233391225,-88.240697138908473,224.5293884277344
40.088783159157494,-88.240912990091488,224.2003173828125
40.088820547407757,-88.240877775256479,224.0253143310547
40.088783159157494,-88.240626429908502,224.0283355712891
40.097691249934812,-88.241302400313316,223.911865234375
40.088467250195556,-88.241109993103947,223.8491363525391
40.088467250195556,-88.241109993103947,223.8491363525391
40.088757589869623,-88.240996130144069,223.9615020751953
40.089030637936808,-88.24084578423421,224.2807312011719
40.097650734148345,-88.241272400699614,224.1211242675781
40.088783159157494,-88.240912990091488,224.2003173828125
